"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent"
"112",73150,1097.908,387.8998803,244.731504,0.835887483,89667,0.806599498
"113",40360,895.658,263.1540183,228.2870071,0.638961749,40976,0.759062169
"114",79591,1188.392,401.2033494,244.7558017,0.857422954,80394,0.787105018
"115",46214,724.242,258.5924431,227.2366579,0.633080195,48469,0.729469684
"116",166913,1417.383,561.8590099,400.4349735,0.721397518,171372,0.772230783
"117",74002,1219.641,397.2311014,218.2628731,0.770077072,74550,0.7933449
"118",37639,848.728,272.0412262,198.5595375,0.608042335,39132,0.789602082
"119",71441,983.029,387.4185097,234.606344,0.864952626,71197,0.730566053
"120",63026,1103.319,384.2505857,231.9791814,0.804839502,63158,0.700277748
"121",67866,1262.185,404.9657055,231.2291052,0.855264319,69606,0.742635
"122",53865,835.618,322.8615668,238.6964774,0.666947898,50464,0.74409612
"123",76935,1247.773,419.5782955,224.4296516,0.889033181,77029,0.741536023
"124",64930,1051.335,387.4329434,224.3649849,0.846063115,70456,0.789056494
"125",38509,946.591,239.66987,174.7532004,0.573539704,40828,0.763727024
"126",41764,951.619,260.7271058,173.3183865,0.682849092,41298,0.776536902
"127",83241,929.212,455.9851752,230.1618629,0.813665224,83814,0.736543038
"128",83600,1199.359,395.3120303,242.6506853,0.793423914,84019,0.730456327
"129",43513,974.867,294.18946,209.5410252,0.651569039,30583,0.781113904
"130",89376,1291.516,456.4313166,243.9886372,0.811560236,91817,0.709965086
"131",44434,999.53,253.0799633,231.5595462,0.582449877,45741,0.74720521
"132",73842,1100.292,367.2210235,222.009857,0.810769929,72143,0.74788659
"133",73413,1163.014,388.350994,237.102446,0.821982165,77103,0.795335905
"134",34654,800.023,211.9575987,173.602687,0.601144909,37163,0.75747434
"135",44095,642.456,272.8991509,206.3583966,0.662721742,44521,0.784610523
"136",41441,686.661,248.4414327,179.6748802,0.609544055,41384,0.772420247
"137",68406,916.316,380.7083586,200.687406,0.797403075,69816,0.701645735
"138",39913,759.394,285.6968347,192.8784154,0.60808025,29233,0.747197591
"139",35534,735.133,251.5615635,168.2797157,0.566512295,36236,0.784446097
"140",68087,938.775,355.9814801,255.9854608,0.778846339,71868,0.737623121
"141",92665,1192.034,461.9584312,257.9458331,0.813862824,95017,0.777694668
"142",55219,787.644,257.709564,257.8231436,0.539354945,54381,0.785002716
"143",73241,974.428,438.5815264,221.5546175,0.873850986,74991,0.745354113
"144",41338,911.788,294.0187937,242.5844863,0.608056268,45613,0.748761807
"145",74378,1004.719,408.7732965,215.3465049,0.815648513,72338,0.798780011
"146",66792,789.183,352.0641079,199.5773426,0.758536516,67237,0.77919301
"147",40883,713.274,216.3886302,182.6893077,0.543908719,37207,0.780126018
"148",50841,986.563,340.0815718,203.8189656,0.845629256,40459,0.764553253
"149",31941,951.109,260.3448146,180.9432569,0.536723886,35999,0.787164549
"150",44286,813.273,297.6351197,174.0179272,0.700835684,46144,0.75103889
"151",36319,955.785,218.8222155,177.43389,0.496456558,20829,0.780547767
"152",83029,1365.477,422.73123,282.6345558,0.800388361,68668,0.721395347
"153",50908,880.955,257.8885409,206.8117719,0.637154806,52948,0.758928845
"154",61818,910.872,348.3719805,200.9054453,0.759412827,63687,0.762637262
"155",39350,746.15,275.6918151,228.9965621,0.631701415,39331,0.816246345
"156",34310,871.979,246.5530291,196.1242031,0.542051591,33804,0.794855137
"157",33410,579.143,239.8379641,197.6162724,0.560965479,34503,0.784909132
"158",29433,567.253,205.3505207,222.605325,0.389834966,33563,0.763150136
"159",33592,977.802,234.1099261,166.1875203,0.686974601,22895,0.77564746
"160",60894,796.544,367.855534,227.8167717,0.872849713,61436,0.718449219
"161",74367,1235.548,421.9486635,246.6077578,0.871894505,74040,0.731537092
"162",76639,1040.65,439.1856129,245.7456116,0.836903366,83755,0.791963401
"163",75704,885.657,429.9709844,231.5619651,0.850952852,92675,0.75706402
"164",31147,682.185,222.00723,211.0607238,0.634695734,36185,0.792832382
"165",30820,448.388,250.3987628,171.3716835,0.491561643,47964,0.772603149
"166",81055,1138.495,440.2981858,228.0307748,0.836806158,82270,0.740593551
"167",36430,626.481,267.5565789,214.4747936,0.620472997,39537,0.749241305
"168",96207,1080.042,459.2988745,266.2902391,0.808653743,93610,0.741249529
"169",74359,1336.034,372.519398,273.7671059,0.789421744,74909,0.739817011
"170",69781,1127.476,403.4107856,257.1984691,0.80442356,72706,0.704302567
"171",70240,1169.272,389.6820306,225.7109175,0.759828885,68595,0.744267373
"172",42094,926.006,249.0363579,177.6744021,0.69787577,42770,0.791049826
"173",71013,863.243,397.6242343,234.8702711,0.840810672,58729,0.691323117
"174",37521,901.671,214.0238323,229.5652336,0.472903504,38666,0.789633492
"175",40817,916.456,234.994297,223.348689,0.594263119,42447,0.784128807
"176",31784,803.342,192.2791615,197.8847069,0.536712441,31550,0.777854645
"177",42930,614.993,251.7046964,196.1254124,0.710728873,27934,0.7503203
"178",35383,710.486,242.7679137,167.0785383,0.518742292,33223,0.786702228
"179",37505,617.994,254.3498916,202.6679489,0.636164435,52738,0.79750091
"180",35539,774.644,223.1088213,182.1363341,0.483054113,34457,0.790761762
"181",37695,537.193,213.5986423,206.8954289,0.585886556,37064,0.751258169
"182",38050,939.563,220.3386744,202.6128018,0.44259408,23421,0.785255414
"183",42209,965.978,234.6915288,210.0914978,0.548729813,25144,0.749084749
"184",39657,827.438,266.9201135,176.5388355,0.637104307,27443,0.746302386
"185",40825,818.678,255.9883095,180.2144828,0.660176928,41589,0.742635964
"186",34802,613.56,232.2265441,165.4617403,0.588271426,34231,0.747328567
"187",70131,1082.464,421.7319784,227.2962946,0.794495223,57600,0.791679686
"188",88461,1045.979,457.8737568,227.0039044,0.86408441,90663,0.692465759
"189",66723,1192.288,346.6417757,241.1667659,0.798867017,66368,0.801310112
"190",75151,895.974,416.7908504,262.9759008,0.796878512,76545,0.745094131
"191",37719,721.242,240.7698392,208.3156568,0.551134133,31752,0.784091717
"192",194716,1573.045,668.247805,373.0795533,0.818311419,197270,0.821606849
"193",36909,507.815,261.1794542,206.5771551,0.591136617,38201,0.757458538
"194",44666,732.393,273.4044706,193.5858822,0.629633699,29981,0.772669354
"195",45315,996.268,298.2404919,197.8115639,0.602222687,48425,0.73903621
"196",37399,525.869,235.2252437,179.1287245,0.674438875,39094,0.767055145
"197",80293,1019.615,437.3901329,244.1822876,0.823921108,66863,0.686671432
"198",74092,1188.394,435.3073808,252.8352587,0.809008286,73173,0.811732889
"199",40651,754.466,281.1576119,204.032713,0.670886629,38710,0.756585688
"200",38538,738.059,238.1364585,221.4709616,0.548011314,36533,0.775301037
"201",72785,1177.645,393.2757675,241.2098678,0.826857332,70575,0.781521845
"202",41290,954.208,248.1322747,180.2366144,0.660101959,39797,0.753646667
"203",64348,1144.408,374.7306751,253.5306575,0.750363272,82321,0.789080107
"204",42515,533.549,243.3062111,179.734996,0.712032795,36386,0.781679123
"205",36845,844.948,240.2456681,224.634788,0.381673466,37245,0.78026792
"206",78964,863.532,406.9024545,238.0528729,0.859109947,76592,0.759196269
"207",46954,833.211,297.0261171,215.5721276,0.694392165,46761,0.719461816
"208",40500,1001.033,295.7618913,208.1993605,0.718374559,27367,0.751984672
"209",80163,1191.934,433.0739892,263.6556647,0.844634066,84611,0.805422355
"210",72978,1318.34,414.3785252,211.9718565,0.85766134,75410,0.673649066
"211",79742,1029.292,431.4218103,219.8531165,0.805886507,83404,0.787572961
"212",38735,651.041,266.2989133,222.227726,0.558729251,36784,0.793985463
"213",84743,953.458,464.1027431,219.3081588,0.825878604,100370,0.695838323
"214",36909,765.504,235.1150087,224.2305894,0.379689485,32465,0.78588601
"215",38593,643.427,241.9585469,217.6081379,0.665146455,39595,0.737713586
"216",38233,766.157,262.8103899,199.9741252,0.541624324,38463,0.791428973
"217",34492,627.84,233.9196927,195.5343993,0.341791561,32314,0.763733496
"218",58157,772.079,375.9046794,208.5968044,0.819015836,47928,0.797470006
"219",35840,971.455,218.8183496,225.2750511,0.519343064,22507,0.768037772
"220",67547,1046.317,381.2113631,201.9667759,0.763265721,64131,0.723294036
"221",86692,1004.972,444.7034577,268.3298628,0.836230355,89630,0.777767685
"222",36021,851.16,260.0571742,172.9439033,0.675426384,22272,0.752647732
"223",63954,1096.586,371.4634712,201.3302145,0.793603732,68912,0.820444856
"224",89180,1144.63,432.4379216,285.2346328,0.797897904,95177,0.696211163
"225",38465,710.527,250.7101999,175.421325,0.692530682,39603,0.776732928
"226",35193,553.654,253.0192036,172.5840559,0.488249323,50638,0.764186937
"227",82943,1249.223,444.3051244,232.6068388,0.785175863,83694,0.79883281
"228",67032,1143.438,407.616859,241.2530769,0.780544801,69078,0.772327265
"229",69815,903.583,391.2497276,220.4511539,0.853342213,70842,0.811145384
"230",42106,598.715,284.7729369,198.6910192,0.668433628,44405,0.747090681
"231",39122,832.726,256.0659026,220.8827779,0.473746058,39762,0.791481303
"232",154699,1494.619,562.7347252,322.1375275,0.776700704,157439,0.75179175
"233",51192,670.406,276.6119617,233.0269786,0.754942358,51656,0.732182108
"234",71382,834.392,371.4875302,219.4275836,0.820093261,72223,0.77951792
"235",93186,1217.068,440.3019709,253.3135369,0.834005759,95099,0.75431085
"236",54633,894.629,323.0126379,192.0368378,0.773890817,54003,0.663481928
"237",85539,1230.92,445.8406737,248.128619,0.840869169,84095,0.762020727
"238",66568,1270.164,373.6837675,198.3370963,0.846449707,64291,0.783508559
"239",80281,904.207,381.7034099,244.7856394,0.746769433,79672,0.736001507
"240",78906,1061.691,393.8038813,239.2594089,0.790691531,64284,0.713293202
"241",43786,856.072,240.3561201,224.5928746,0.543397074,45203,0.783589126
"242",87123,1093.475,442.3213359,238.2517072,0.82044134,87724,0.7551123
"243",72410,1071.681,432.6096938,223.4396299,0.78208155,75878,0.814967282
"244",42715,811.014,245.0690455,228.6166816,0.639603233,42497,0.781524206
"245",39510,1016.31,226.9514677,181.2929177,0.61752307,40366,0.759328415
"246",46681,644.614,257.1161697,217.9123457,0.576760478,47617,0.768819832
"247",40647,762.822,251.2089398,206.9831739,0.71155511,40413,0.772233488
"248",33951,892.467,255.534247,196.0880829,0.526903453,35675,0.811248467
"249",33956,582.976,222.7764145,195.1955463,0.463169378,36569,0.783787689
"250",37666,551.674,237.679777,206.7260875,0.545277116,34057,0.775187783
"251",42967,735.242,247.101678,220.7898594,0.489936659,57997,0.78398883
"252",86461,1213.863,412.4484886,280.1559372,0.791080728,84455,0.814426653
"253",173111,1686.639,591.0171956,394.0411689,0.712660947,169704,0.833531721
"254",57921,1004.865,370.8583928,234.2276297,0.842002719,57032,0.682946492
"255",39511,665.485,254.5026492,220.2015473,0.514994317,35207,0.754125448
"256",39834,579.321,273.804589,231.4932126,0.535587496,42459,0.779463102
"257",63713,1229.712,343.6455991,227.8957991,0.789095815,65369,0.735162103
"258",39692,774.543,279.2416039,213.3159454,0.619388965,41158,0.800844064
"259",94912,1336.394,468.2522314,233.1901026,0.80443844,111813,0.744702573
"260",86154,1152.612,420.7020863,258.4846277,0.820979338,86282,0.779011513
"261",72569,857.698,440.6140672,210.3243079,0.820785561,89755,0.722175172
"262",71720,1076.911,401.2879269,206.8798837,0.788621654,73283,0.748742376
"263",69411,882.441,403.9950345,241.4932879,0.825983335,54737,0.72643189
"264",70227,1230.235,377.4700091,212.5472696,0.863210402,71980,0.801780625
"265",35380,987.697,239.7108069,180.2443255,0.397960843,36641,0.755477503
"266",38167,809.713,210.8208571,178.4642719,0.543362774,37875,0.799373536
"267",70594,1036.122,421.7004514,232.2352252,0.804135431,71189,0.784154077
"268",79678,1270.122,434.1344882,254.2451207,0.765578952,80951,0.762794268
"269",83358,1029.748,418.6710536,276.1055287,0.860943204,84776,0.770821072
"270",90425,1387.047,446.0700641,243.0298369,0.873552664,88234,0.677337879
"271",70348,1298.866,419.0335283,244.1227374,0.812591464,86340,0.81822727
"272",62128,844.283,345.4576333,214.1094455,0.745254028,61926,0.742618825
"273",41139,623.688,248.6778532,176.6108591,0.634765805,44297,0.744917007
"274",82856,1269.23,440.5285188,252.0583155,0.774116906,81148,0.742103919
"275",34883,499.232,229.1193642,196.3318387,0.610423342,36493,0.80373374
"276",40116,873.082,285.0571891,224.3038183,0.674359665,26699,0.781696883
"277",179217,1614.85,621.5567667,335.4221061,0.804299629,177477,0.795813443
"278",40509,936.563,257.7216727,182.0150219,0.513720403,40053,0.797425998
"279",62082,798.444,344.7045877,251.236772,0.738986715,60017,0.783722474
"280",76949,976.776,415.5034272,259.2592426,0.860479886,74368,0.740847005
"281",36289,750.017,220.555949,174.7418532,0.491567943,32407,0.783414178
"282",78151,1080.128,410.9620222,242.9602747,0.755844898,81674,0.677862512
"283",78375,1378.684,444.1014936,224.1276483,0.840132704,79208,0.799278822
"284",73296,1048.143,429.9247384,226.2740424,0.833105629,61538,0.777928314
"285",32427,707.034,233.5195014,193.2007916,0.655246535,34891,0.778502926
"286",35518,850.688,234.0049396,220.7978903,0.595650083,37058,0.744728831
"287",74258,1248.817,420.3361655,216.3037655,0.851863649,77583,0.796312835
"288",43144,959.701,242.2453328,233.449844,0.520497358,46770,0.751639371
"289",166969,1697.236,583.6064316,378.3864256,0.735536364,183990,0.726763705
"290",44591,1005.769,267.8511633,207.252936,0.550175275,60608,0.768350982
"291",65127,1167.865,393.4698099,212.9651746,0.792179442,67005,0.736600069
"292",38821,494.657,241.1822025,188.3197494,0.54870679,35106,0.75646131
"293",90247,1371.295,442.9704703,278.4290976,0.863178589,92113,0.726529472
"294",35156,660.016,229.7614048,195.7051245,0.498481707,37277,0.759702808
"295",72713,1093.888,395.0745752,236.7939737,0.831882402,60522,0.749615306
"296",32034,913.587,257.6036107,214.1540337,0.619153402,36404,0.744826601
"297",68700,1091.412,361.7378689,247.2479538,0.838584772,54895,0.712119631
"298",76575,977.25,433.8374867,225.693631,0.84129359,62766,0.768831248
"299",37050,603.215,227.5863752,171.5562836,0.524954596,37199,0.784763648
"300",48722,892.976,289.0501214,238.1870401,0.617273802,61450,0.785126013
"301",200363,1763.098,663.1710453,375.7825901,0.760454368,202088,0.806202225
"302",57583,736.438,365.8014246,211.6367014,0.771460193,57509,0.797507344
"303",87070,1088.013,458.4982131,232.5831941,0.766929793,87379,0.77764874
"304",78025,1180.684,406.2238984,237.57106,0.803004479,81541,0.715113973
"305",47045,1048.713,283.8446225,248.5302432,0.512198252,48717,0.738580106
"306",75386,1032.008,357.6613423,245.1808761,0.792602695,60522,0.786490847
"307",84743,1170.931,451.2951449,227.85332,0.828112528,86802,0.754499347
"308",42744,700.985,262.9626592,180.9470316,0.59079811,42370,0.739377991
"309",92458,1199.719,448.8489001,281.0466474,0.748819504,100559,0.741190552
"310",76949,1006.265,424.1619239,216.0015808,0.847631669,78429,0.816136054
"311",81863,1268.656,420.7192059,268.8786105,0.833287357,83556,0.761717953
"312",75911,1059.357,456.250676,250.5356317,0.810251706,77109,0.743340092
"313",67448,1157.114,391.2139006,221.8933172,0.785100548,68184,0.803823905
"314",81456,1203.112,412.2625302,244.0529841,0.813186632,85346,0.742009135
"315",42927,775.4,266.7112385,235.2053929,0.616675126,42834,0.766553603
"316",75088,1283.537,371.8634663,221.0136934,0.774178936,73124,0.782342775
"317",81484,1343.387,416.3160603,271.5123867,0.853542867,78530,0.766161972
"318",36379,579.467,219.5366539,190.9245503,0.562069817,53672,0.78321799
"319",82059,1215.308,445.3561611,244.3763632,0.876248059,67941,0.773595902
"320",89355,1355.667,480.7987019,264.0755424,0.788627466,90517,0.710072863
"321",43058,1036.076,283.4458822,212.2234724,0.624495583,43327,0.734170124
"322",39073,689.983,262.6998244,207.5590278,0.553575903,39854,0.770804566
"323",71275,1165.315,424.1138155,253.6909334,0.871474588,73524,0.782949997
"324",52911,858.606,284.8175081,214.7695696,0.525027502,54967,0.794126754
"325",38433,758.468,266.1267612,220.0956347,0.59289304,38974,0.758974664
"326",76205,1120.796,395.3053352,249.2107688,0.829476197,79988,0.779791816
"327",42171,859.281,254.3795071,184.8472113,0.655372445,42695,0.765459438
"328",69935,1209.931,357.2982521,227.2054065,0.839926374,56445,0.794111153
"329",40314,855.193,265.4775109,189.5382393,0.657151934,37499,0.765752423
"330",77942,1302.126,405.8248984,218.4396667,0.778987561,77126,0.720464215
"331",59768,848.845,336.9543279,201.4656334,0.788288258,63596,0.735101602
"332",177077,1512.419,606.0708028,367.7283473,0.752894055,178807,0.754000815
"333",37857,540.302,256.3122115,211.6240505,0.66741074,42734,0.752450744
"334",39464,719.241,277.3546273,218.3116678,0.56309067,39334,0.787912293
"335",86920,1190.77,470.2556801,239.8354475,0.881358165,89301,0.752476479
"336",45238,619.443,283.8163481,237.4532648,0.518303904,57929,0.796021789
"337",74176,1149.884,404.6820455,217.9308358,0.816891361,75403,0.76582479
"338",35368,844.527,252.5915507,202.3146626,0.483289773,34865,0.769101491
"339",35535,737.521,232.2427742,170.2143853,0.634586077,33156,0.79148438
"340",71289,1303.702,404.2580047,207.631177,0.855116281,70774,0.718574427
"341",66843,887.748,366.4108324,222.8940675,0.849976661,69060,0.684681493
"342",87870,1356.123,390.7816661,246.1805179,0.740727108,89372,0.8030684
"343",77671,1165.739,450.2005348,222.6014249,0.851801217,76551,0.828326103
"344",44154,564.367,266.6512291,227.4527888,0.577758237,44058,0.78075679
"345",79848,1380.031,432.0506198,245.0344089,0.86795598,79062,0.817020803
"346",70777,1200.043,419.9937564,231.0004931,0.808968891,70843,0.806894197
"347",37914,553.282,210.1955652,196.5168912,0.532366834,37974,0.742608376
"348",63244,1097.896,409.8930611,238.7817826,0.828866303,67877,0.766686551
"349",42642,781.028,259.1769475,177.7575315,0.655006116,28829,0.765493512
"350",43677,957.474,249.631069,229.9980285,0.560275827,43551,0.767662152
"351",75890,1229.875,410.0955327,228.5051973,0.791127724,76804,0.785157855
"352",39924,788,280.1089701,192.5757238,0.639863612,39674,0.769466054
"353",41101,921.434,261.2375598,215.4536451,0.614639163,40751,0.787002529
"354",37830,726.543,290.9176243,167.2699744,0.732417794,42078,0.764513648
"355",38126,868.289,241.3043754,215.4828686,0.610961399,38133,0.771813035
"356",72792,1159.899,405.834612,207.5560261,0.867919311,69797,0.800417298
"357",75686,860.922,376.8843704,251.7253312,0.777676077,73798,0.776902126
"358",53721,865.98,338.1347372,210.4723502,0.831420951,54353,0.66103406
"359",41113,777.548,253.2113217,209.4960894,0.617198564,41380,0.774108462
"360",37887,795.171,256.7848643,201.7319608,0.699201842,34210,0.754172778
"361",40615,884.065,223.2635742,194.449464,0.638312157,54853,0.765561452
"362",67268,840.272,389.5416283,247.5973343,0.795952257,67441,0.798283679
"363",67234,890.222,375.4830515,223.5911913,0.754362645,63995,0.779268794
"364",72257,1348.446,428.2041966,254.3841046,0.841941477,75542,0.715421295
"365",92847,1410.52,481.8920198,250.7041113,0.796327256,96356,0.634177475
"366",52676,931.235,326.2614333,244.1968693,0.635179718,53201,0.760744701
"367",43255,970.654,237.9294962,235.6727365,0.618319231,42282,0.803612205
"368",77868,1358.527,435.2498688,242.3499346,0.873877608,80380,0.754616225
"369",31966,826.329,202.9201099,209.4785945,0.597583141,33461,0.757352705
"370",72342,1320.985,396.8389013,254.474293,0.842397486,71359,0.692174708
"371",35056,512.695,243.6870909,194.0331789,0.628809386,35136,0.749422537
"372",39795,777.008,243.1339037,213.597611,0.510682093,42416,0.763958098
"373",73340,1265.147,390.3814856,226.1149043,0.809163641,73915,0.790399687
